Area,Piste,Ref,Difficulty,Routes,Length,Avg Angle,Max Angle
La Plagne,"Lovatière",,easy,1,797.7289824613433,12.336754582111055,22.540173766473657
Skigebiet Lackenhof - Ötscher,"Distelpiste",,intermediate,3,1898.5035245335794,16.521314427185434,31.100562406850553
Chamonix Mont-Blanc,"La Pierre à Ric",,intermediate,4,2891.934937304043,14.136969451188255,23.93001063890369
Chamrousse,"Stade",,intermediate,1,334.1636397510273,12.379330734310722,21.250506100861266
Jaun-Gastlosen Bergbahnen,"Standard",,intermediate,2,1088.3641578905895,17.444837104764947,27.212357763599343
,"Choucas",,advanced,1,1297.8388493256962,13.748141590532216,22.928681143640606
,"26",,intermediate,1,1531.0067399068396,14.823428591757214,24.9320229460956
Vars,"Les Cabrettes",,intermediate,1,1622.3132987984252,11.087658540477182,19.31296796065618
,"Freienalp-Oberdorf",,intermediate,1,966.5094554292199,8.766669339103574,15.521498667831896
Lech/Zürs,"Hexenboden Direkte",3a,intermediate,1,1260.223313928704,15.89046335187491,27.40636200300063
Alpe d'Huez Grand Domaine,"Signal",,easy,1,883.4686144058379,15.927490168442683,30.35012718322567
Riserva Bianca,"Cabanaira",,intermediate,1,502.43174794536134,6.771925159888543,10.842037885046551
,"Downhill",,advanced,1,991.0286070094082,15.640561280674731,26.35468761861915
,"La Crête Directe",,advanced,1,623.176819505266,20.626111607316222,27.100179644055498
Megève,"Ravière",,easy,1,1208.5113532286505,8.111344789922384,17.03261324490833
Shuttleberg Flachauwinkl-Kleinarl,"Absolut Piste",,easy,1,450.4482878991714,11.277783436905464,17.10604999103423
,"Pylônes",,advanced,1,1226.3750987373269,15.828038866907159,25.198055559974385
SkiWelt,"Brandstadl Talabfahrt",,advanced,1,352.841146200564,18.164826381459203,26.62049737614285
La Clusaz,"Les Choucas",,advanced,1,548.4218263618775,26.54929423478399,38.42984041098754
Valberg,"Iriis",,freeride,1,522.7431187165453,17.484066478290373,25.085799765876068
Roc d'Enfer,"Les Têtes",,easy,1,356.9617372423748,8.746743272811166,16.934857949953802
SkiWelt,"Verbindung Osthang Berg -Südhang",,freeride,1,660.5452355965573,15.382566165131198,22.745576321158286
La Clusaz,"Grand Choucas",,easy,1,323.293672253286,12.57988247034904,18.712090907120196
La Colmiane,"La Banane",,novice,1,408.9405029535668,7.520412250414265,16.72936182394183
,"Le Pachio",,intermediate,1,423.4029067119175,17.723646304082518,23.853158917886248
,"2",,easy,1,959.3773669574581,5.16543763452988,13.919126357579787
Obertauern,"15f",,intermediate,1,173.4650016842246,18.441217073723944,22.462054300456117
,"Bois du Roi",,novice,1,405.7642193620379,2.9372492657008076,9.697640347063277
Chamrousse,"Ours",,easy,1,1259.935970264322,8.776677778839177,16.735495764325197
,"Revers-des-Eaux",,intermediate,1,1011.4532020629146,20.381225571116087,26.754657007239654
Skigebiet Lackenhof - Ötscher,"Kälberhaltpiste",,easy,1,281.4495348694309,12.825535685059155,17.63966391766267
,"Grand Duc",,easy,1,582.1862186266512,13.71501118757181,20.751920727996797
Kitzbühel,"Rasmusleiten",,novice,1,210.26521093964706,2.943539193623366,8.119707452764416
Les Trois Vallées,"David Douillet",116,intermediate,1,1180.9644030810136,16.204329427658646,26.526821746557598
Saas Fee,"Feechatz",,easy,1,2066.098182479556,7.601826859096475,20.55248211808085
,"Watles",,intermediate,1,3476.678329778185,12.568306233973216,27.717005096000975
,"Culbute",,intermediate,1,1377.4176653736833,16.39871838891068,27.798710578638765
Rouge Gazon,"La Verte",,novice,1,421.4505507103661,9.156276073883076,12.331790517575666
,"Corno d'Aola",,advanced,1,2049.602616728519,17.8438414898461,32.40535623382236
,"Variante dei Monti",,intermediate,1,1321.6349051627642,13.414811530879756,27.323460057703887
Les Contamines,"Signal",,novice,1,472.06016072559714,5.791086357817142,12.568948943375368
Comprensorio del Corno alle Scale,"Campo scuola",,easy,1,288.35373331325604,0.0,0.0
,"Route Bühlalpe - Heudohle",,advanced,1,508.7054402900186,17.22764980991013,26.96195542246948
,"4",,easy,1,251.09206942533348,18.792473543671523,22.71914678222786
Le Grand Massif,"Silice",,easy,2,1145.787962665183,7.4909524081315935,17.693207109326003
,"Corvaria",,intermediate,1,2029.303452376919,16.704296843136536,30.67584609077353
Les Trois Vallées,"Boulevard Cumin",,easy,1,3617.5870036330507,5.434477985584468,20.952219214006153
,"",2,easy,1,3312.777225208855,8.497962139000327,22.41665783184721
SkiWelt,"Streif",,freeride,1,1621.2503456260015,15.882823534347338,27.157203723275874
,"Dotzweg",,easy,2,252.04395393503697,10.393990889787768,16.15243597242012
Tschiertschen,"Black Jack",,advanced,1,603.7167380488804,19.58263291128551,30.131017202835483
,"Sommarel",,easy,2,2889.498599733338,9.906717366240922,34.648979453206174
Hochkeil am Hochkönig,"Saukarabfahrt",,intermediate,1,1517.1498124336915,14.071516667026982,22.186016100740897
Massif des Brasses,"Les Places",,easy,1,82.14274656095114,2.4453543070828183,0.0
Schigebiet Forsteralm,"Bründlboden",,intermediate,1,1009.2173520187303,10.036354649140437,20.30657627088715
,"Bronner rouge",,intermediate,1,952.0759778493381,11.128032975888972,22.22497499595734
Val Cenis Vanoise,"Chamois",,easy,1,1913.061970696694,12.363012466993212,22.93570019697194
Stubaier Gletscher,"19 Kanonenrohr",,freeride,1,848.1303938064061,16.628468972269925,28.66923136224653
Les Arcs / Peisey-Vallandry,"Vagère",,intermediate,1,1000.6164477396773,14.63075230650527,20.93365863829441
Lech/Zürs,"Geißrück",63,intermediate,1,344.1680858062646,11.758437070083202,14.650706034262065
Sauze D'Oulx,"35 bassa",,easy,1,1036.647673873797,13.372429022416698,31.46612425766994
,"(25) Orti",,advanced,1,637.4718315479869,17.1010924664347,27.165892896664786
Tauplitz / Bad Mitterndorf,"Thomannweg Pichlarn",,easy,1,33.31169172958515,6.286390594402304,0.0
Galibier-Thabor,"Crocus",,easy,1,937.6206959065275,6.499284357488759,13.862857315406375
Les Portes du Mont-Blanc,"La Croix",,easy,1,83.54187857294394,4.907538013426516,0.0
Le Grand Domaine,"La Grande Combe",,easy,1,2199.320727564497,10.588199138222652,23.756935400071832
Area Sciistica Prà Alpesina,"Variante Prà Alpesina",,intermediate,1,1184.4099008901896,14.109458573704556,28.084336830222803
Saalbach - Hinterglemm,"Skiroute Leogang",,freeride,2,4157.777949725619,5.477999452872679,27.540405479549175
,"Arlas",,intermediate,1,1287.7692917168017,10.450824442775037,20.08813814264885
Nauders Bergkastel,"19",,intermediate,1,322.05254286167883,16.69235573410419,25.17573579204571
Le Semnoz,"Belvédère",,easy,1,918.129604802899,12.41431406091854,17.909334502978815
Skigebiet Bad Kleinkirchheim / St. Oswald,"Seenabfahrt",,intermediate,1,1773.5384324244828,9.225422002992493,33.96134350494586
Pian del Frais,"Rossignol",,intermediate,1,1580.721132903813,14.977812566164042,27.47870587505556
,"Les Bouquetins",,intermediate,1,1328.9720902043618,14.18555610161267,24.534088485716516
,"La JMK",,easy,1,597.698930549808,14.759418001065844,21.401241434209215
Le Grand Domaine,"Boardercross des Charmettes",,easy,1,618.952909108177,5.723918379392825,12.671070261877697
Kitzbühel,"Sonnenrast",,easy,4,1506.989905086265,4.567124216007797,10.727279174459692
Galibier-Thabor,"Meregers",,advanced,1,2286.85107809394,15.032883146353727,31.650167289908325
,"Tondi Normale",,easy,1,706.9637327513293,10.411607459648238,20.354067828135683
Courmayeur,"Dzeleuna",,intermediate,1,369.2794942625909,15.7586212589788,19.15890068185841
Maria Alm - Hochkönig,"Schreinerlochabfahrt",,advanced,1,771.116906440804,17.635989206394683,31.705518120208236
Bardonecchia,"Bucaneve",,easy,1,1542.0452965782104,13.05489471719479,23.745836258776265
Roc d'Enfer,"La Savine",,intermediate,1,563.9084663130839,17.06376978368409,24.078243088432473
,"Popolo",,intermediate,4,3170.731552899838,13.07496453147114,24.603460821792286
,"FIS Herrenabfahrt",,advanced,1,983.8204926707075,16.500036710300293,28.25540283912248
Zell am See,"Teststrecke",,intermediate,1,419.9733238798899,9.465843619991265,14.061819169776335
,"Salina",,intermediate,1,1046.0542788398643,15.283106208134127,26.286647155333217
Les Deux Alpes,"Rivets",,novice,1,464.5256561932925,9.89477190080464,14.184495667064693
,"5",,easy,1,53.5479360168892,8.926315537544514,0.0
SkiWelt,"Schernthannabfahrt",,intermediate,6,1306.3198133538365,16.28669667624516,22.803588610425003
Kitzbühel,"Rettenstein",,advanced,1,1173.6700143782432,13.788496217987326,27.347332591284843
Montagnes de Lans,"Mélèse",,easy,1,135.1241610407077,10.523140349749092,10.427782505034587
Les Trois Vallées,"Fréderic Covili",96,intermediate,1,1222.912482075102,13.793656797467843,25.926169712394017
,"Soldanelle",,easy,1,888.4842349750238,7.550749856142053,15.052678494283791
Le Grand Massif,"Calcédoine",,easy,1,926.4652786940026,13.178058934643474,18.82319292978373
,"Camposcuola - Dei Maestri",,novice,1,96.19303060188567,0.0,0.0
Les Trois Vallées,"Mures Rouges",,easy,1,1243.168521426383,9.608068524919112,17.068037554351978
,"Cince Nationi",,intermediate,1,2061.4443198715467,14.468489096773917,25.14900668825056
,"Isola Persa",,easy,1,148.78933804400347,8.747081804652574,9.144746923069448
Alpe d'Huez Grand Domaine,"La Forêt",,advanced,1,1604.357661107212,17.917201657449972,32.9916660531237
Les Arcs / Peisey-Vallandry,"Accès Plan-Peisey",,easy,1,317.0738125348949,7.382158700627993,10.502602380577995
,"19",,easy,1,402.42190295750277,20.19242579811439,28.381229155750738
Le Grand Massif,"Topaze",,intermediate,1,610.253328009406,12.554500185383189,19.970700202015536
Sillian - Hochpustertal,"1a",,advanced,1,834.9542952442492,14.90358159789865,25.03310882470301
Nassfeld,"Millennium-Abfahrt",,intermediate,1,1609.222473793479,9.63889890006906,18.38106440446938
Les 7 Laux,"Variante",,advanced,2,1400.3305971208267,20.044847050864128,37.663562993543195
Espace Killy,"Sache",,advanced,1,2864.74561697752,15.562597264927646,34.78258432732638
,"9",,intermediate,1,689.0209230898428,17.458705772923885,29.4278558858402
,"Hinterberg",,advanced,2,869.4822240588817,15.104759720741379,32.10496888848143
,"Ours",,intermediate,1,1122.8983869186368,15.871960513323335,26.58977847234131
Area Sciisitica Febbio - Rescadore,"Collegamento Laghetto",,easy,1,259.13117548310953,0.0,0.0
,"9 - Skiweg",,easy,1,846.8776766139065,7.25200508376917,18.352877904326522
,"Stuibenabfahrt",,intermediate,1,832.1586739459226,16.69480190008883,28.885892742774992
La Thuile,"Muret",,advanced,1,1165.932994722855,19.63417684672727,27.863800892367475
Alpe d'Huez Grand Domaine,"Boulevard des Lacs",,easy,1,1947.1523541616534,5.065355677050191,18.613149494613697
Chabanon,"Pra Vert",,easy,1,885.5657078293519,14.731209957938232,24.458714825504565
Les 7 Laux,"Lagopède",,advanced,1,395.70708284621344,20.902162126999613,30.388834684296963
,"Boulevard",,novice,1,1169.0104396229792,7.380029970640379,13.862109135322092
Goldeck,"Familienabfahrt",,easy,4,3641.2882407690427,7.517062599493323,24.339716925350473
,"La Pasay",,advanced,1,152.95905557290055,18.57786723174856,19.838244581262746
Skigebiet Kasberg Grünau,"Madlries-Abfahrt",,advanced,1,125.68988617052463,26.689549878558164,28.734772846482826
Les Trois Vallées,"Espace Junior",,novice,1,1068.4809571134758,7.080952272517708,13.887756268426681
Turracher Höhe,"Pauliabfahrt",,intermediate,4,1086.8046525998532,12.520099222037551,23.50344428733595
Zell am See,"Hochmaispiste",,intermediate,1,1299.2364339775525,16.029083386116866,25.053548608791804
,"Coupe du Monde",,advanced,1,1313.3363905365022,19.20280160562419,38.14844516672033
Lech/Zürs,"Pazieltal",2,intermediate,1,1583.2344903066744,12.809208690529788,26.188843653662136
Les Orres,"Orivette",,easy,4,1572.385691407372,9.393670698716237,29.83646058509601
Le Grand Domaine,"La Lauzière",,advanced,1,1213.7927767791757,20.532641667858424,34.04029010732656
Chamonix Mont-Blanc,"Jorland retour Coupe du Monde",,easy,1,76.00232834043436,2.6775637755912083,0.0
,"Les Tetraz",,easy,2,278.7355817799467,3.822546663199651,14.741329707508129
,"Jimi Hendrix",,,1,28.88293627528389,5.981539331338573,0.0
Les Trois Vallées,"Creux",,easy,1,4374.077937403452,10.876907673580893,23.58737038514941
,"",R1,freeride,1,385.73326398000245,25.49903666886574,35.53899191085395
La Plagne,"Route des Bauches",,easy,1,3349.876936296803,3.6543497589804113,21.311708930112623
Les Karellis,"Achères",,intermediate,1,421.9033233846828,18.047217599411653,25.995284475291534
Skigebiet Gastein,"Fleischleiten",,intermediate,1,1481.0800240559872,14.439006792254231,22.519238562103162
Axamer Lizum - Muttereralm,"3",,intermediate,1,591.1134749649484,12.469414630552548,20.82988276371027
Chamonix Mont-Blanc,"Fontaines",,intermediate,2,1388.0474384739841,13.637790478022255,22.807243358755468
Area Sciistica Pratospilla,"Collegamento",,easy,1,271.9871495742509,0.0,0.0
Tauplitz / Bad Mitterndorf,"Schneiderkogel Piste",,advanced,1,454.4637715186832,18.38515746196019,30.723478019592633
Megève,"Clémentines",,easy,1,1897.7783063065071,12.288965417022613,23.332638484761087
,"Ourson",,novice,1,88.57661600537213,4.5596121101061176,0.0
Le Grand-Bornand,"La Côte",,novice,1,415.5346218676276,12.78779376436499,20.56274401109736
Platak,"Zavoj 19",,intermediate,1,408.0333282517083,13.251084294825665,30.06920584568948
,"zur Panoramabahn",,intermediate,1,230.72631077062013,1.7153414557613635,2.86699322309795
Venet,"Riefe",,easy,1,249.2732114930206,14.765045767433282,22.257715259660802
,"Chevreuil",,easy,1,863.7279022360129,13.564679957906037,19.523668096894816
,"39",,intermediate,1,1627.1142203519537,17.115580368576648,27.27487286926656
,"Retour Chavenette",,easy,2,1270.1925722226772,4.696070110053138,19.136124109662116
Goldeck,"Bärnbissabfahrt",,easy,2,1802.5897430154228,8.896119670377665,21.040326985418353
Frabosa Soprana,"P. Direttissima",,easy,1,866.5145200612299,12.438849006468619,22.251550345146594
Scuol Motta Naluns,"Costera FIS",,advanced,1,1310.9122705145385,16.88077479470116,31.40163148669044
Autrans - Grand domaine la Sure,"Anémones",,intermediate,1,120.87940319795135,9.901966806442477,11.149049682313537
,"Rouet",,easy,1,1414.2940784321872,6.070743224271794,15.565443314422968
,"6 Absam",,intermediate,1,998.3307907378095,13.540010257485022,21.939059654080378
Les Deux Alpes,"Alpette",,easy,1,114.16785593229694,14.797954628967359,16.249958153613907
La Plagne,"Replat",,easy,1,691.2348338238636,10.76983581734691,17.78166592121815
Mölltaler Gletscher,"Wurtenboden",,easy,0
Les Gets - Morzine,"Bruyère",,easy,1,1517.692301083688,8.043493048306761,19.82931051749048
Flachau,"starjet 3",,intermediate,6,1582.3410761182713,9.22601754348584,20.906422864257877
,"Rouge",,intermediate,1,1231.068188883907,7.802598093340347,17.15699527529726
,"Belette",,intermediate,1,553.8061844328355,11.595014635035794,16.25099031428417
Skigebiet Ifen,"Olympiahang",,advanced,1,1281.2546612897695,13.285714480379982,29.741493709936886
,"Holzriese I",,advanced,1,543.5898944787325,17.89875814264151,27.34287044930933
La Plagne,"Arnica",,easy,1,497.57399016551597,9.595795751474613,14.876478703696774
Arêches Beaufort,"Le Grand Rognoux",,intermediate,1,1159.7715305518086,11.960740091510425,26.43482897224359
Maria Alm - Hochkönig,"Karlift Nr.23 Oberer Teil",,intermediate,1,837.1319846975953,9.845860415073208,19.79543500940287
,"",2,easy,2,333.39905519559454,5.516219084446965,14.700975979593006
,"Verbindung zu Seeblicklift/Hochälpelelift;Verbindung zum Lank-Lift/Oberloselift",,intermediate,1,131.5830336019329,0.203810171129398,1.9618552145225692
,"Sources du Verdon",,intermediate,3,3328.793142936482,10.077349423683335,26.95574984953938
Tauplitz / Bad Mitterndorf,"Talabfahrt Bad Mitterndorf",,easy,1,2818.2181226023217,7.904715498270668,21.131617318649607
Espace Diamant (Les Saisies),"Alpages",,intermediate,1,808.1121717995272,15.168825691352316,28.622167017018278
,"",21,intermediate,1,2006.7710639968166,12.868387986767049,28.870308883115275
Serre-Chevalier,"Échauguette",,advanced,2,301.54140929830066,21.146168999061313,24.310956966119807
,"Retour Station",,novice,1,1054.5803486149944,3.2610434802571375,13.812256830065929
,"La Mayt",,advanced,1,427.4681329772046,15.282083461308174,26.50047268122662
Skigebiet Annaberger Lifte,"Schiweg",,easy,2,1101.5865344562592,7.311196671054106,19.3475815576466
,"Les Gouilles",,intermediate,1,908.7722537839253,15.206075047756404,24.901311244161683
Le Grand Puy,"Le Slalom",,intermediate,1,455.97440460180655,16.18780692886686,22.082121150793263
,"Talabfahrt Bramberg",,easy,1,9619.844602990523,5.849997834754829,20.304740439116976
Chamonix Mont-Blanc,"Charles Bozon",,advanced,2,1955.1124999303163,9.429334312179314,26.129725756309114
Les Trois Vallées,"Variante",,intermediate,1,620.9924939489454,19.6973421774563,27.536676427164554
Venet,"Panoramaabfahrt",5,easy,1,47.27907376884021,14.091847167849787,0.0
Le Grand Massif,"Lutin",,intermediate,1,617.198359578796,17.065398245669442,24.57178776655145
Davos-Klosters,"Seetäli",,intermediate,1,1277.164860340033,13.154178768758989,25.36826064866608
,"Léchereuse",,easy,1,761.2563782851591,10.869687699001581,17.97147128232291
,"Pancheron",,intermediate,1,838.621773067636,14.242390566767172,26.083033232404617
Saas Fee,"Eiskristall",,easy,1,44.92502301723064,6.00426815318775,0.0
Galibier-Thabor,"Reine des Prés",,easy,1,2749.3729257259424,12.441798271412582,24.158280190656185
,"Mur du Bossonnet",,intermediate,1,366.3927124272465,21.422638071523963,27.919749405541843
Laax,"Laax",,easy,1,390.30407427758433,8.35749217777676,11.765209670723754
,"35 - Talabfahrt",35,intermediate,5,4526.487195372798,8.770472404933406,29.575834785110885
Reiteralm,"Abfahrt Pichl",,intermediate,1,3499.2517577637955,7.891193025974694,23.865553315385863
,"Gefrorene Wand",,intermediate,4,1135.297098151159,14.305391531319033,22.63272882659027
,"4 Sennjoch-Zirmach",,intermediate,1,419.84103702316725,16.04632021611834,24.316835017681694
,"Gentianes",,novice,2,511.9314770612975,5.721387581593239,12.287439892823647
Saas Fee,"Moräne",,intermediate,1,887.480081149329,15.147798650356206,22.986098224255205
Montagnes de Lans,"Combe Fangeat",,easy,1,518.2819089366845,10.317422011892338,24.22074845475984
Vars,"Serpent",,easy,2,713.1240954514814,13.745667294291728,22.848362910149607
